\u1D401           𝐁            \mbfB                                        MATHEMATICAL BOLD CAPITAL B
\u1D402           𝐂            \mbfC                                        MATHEMATICAL BOLD CAPITAL C
\u1D403           𝐃            \mbfD                                        MATHEMATICAL BOLD CAPITAL D
\u1D404           𝐄            \mbfE                                        MATHEMATICAL BOLD CAPITAL E
\u1D405           𝐅            \mbfF                                        MATHEMATICAL BOLD CAPITAL F
\u1D406           𝐆            \mbfG                                        MATHEMATICAL BOLD CAPITAL G
\u1D407           𝐇            \mbfH                                        MATHEMATICAL BOLD CAPITAL H
\u1D408           𝐈            \mbfI                                        MATHEMATICAL BOLD CAPITAL I
\u1D409           𝐉            \mbfJ                                        MATHEMATICAL BOLD CAPITAL J
\u1D40A           𝐊            \mbfK                                        MATHEMATICAL BOLD CAPITAL K
\u1D40B           𝐋            \mbfL                                        MATHEMATICAL BOLD CAPITAL L
\u1D40C           𝐌            \mbfM                                        MATHEMATICAL BOLD CAPITAL M
\u1D40D           𝐍            \mbfN                                        MATHEMATICAL BOLD CAPITAL N
\u1D40E           𝐎            \mbfO                                        MATHEMATICAL BOLD CAPITAL O
\u1D40F           𝐏            \mbfP                                        MATHEMATICAL BOLD CAPITAL P
\u1D410           𝐐            \mbfQ                                        MATHEMATICAL BOLD CAPITAL Q
\u1D411           𝐑            \mbfR                                        MATHEMATICAL BOLD CAPITAL R
\u1D412           𝐒            \mbfS                                        MATHEMATICAL BOLD CAPITAL S
\u1D413           𝐓            \mbfT                                        MATHEMATICAL BOLD CAPITAL T
\u1D414           𝐔            \mbfU                                        MATHEMATICAL BOLD CAPITAL U
\u1D415           𝐕            \mbfV                                        MATHEMATICAL BOLD CAPITAL V
\u1D416           𝐖            \mbfW                                        MATHEMATICAL BOLD CAPITAL W
\u1D417           𝐗            \mbfX                                        MATHEMATICAL BOLD CAPITAL X
\u1D418           𝐘            \mbfY                                        MATHEMATICAL BOLD CAPITAL Y
\u1D419           𝐙            \mbfZ                                        MATHEMATICAL BOLD CAPITAL Z
\u1D41A           𝐚            \mbfa                                        MATHEMATICAL BOLD SMALL A
\u1D41B           𝐛            \mbfb                                        MATHEMATICAL BOLD SMALL B
\u1D41C           𝐜            \mbfc                                        MATHEMATICAL BOLD SMALL C
\u1D41D           𝐝            \mbfd                                        MATHEMATICAL BOLD SMALL D
\u1D41E           𝐞            \mbfe                                        MATHEMATICAL BOLD SMALL E
\u1D41F           𝐟            \mbff                                        MATHEMATICAL BOLD SMALL F
\u1D420           𝐠            \mbfg                                        MATHEMATICAL BOLD SMALL G
\u1D421           𝐡            \mbfh                                        MATHEMATICAL BOLD SMALL H
\u1D422           𝐢            \mbfi                                        MATHEMATICAL BOLD SMALL I
\u1D423           𝐣            \mbfj                                        MATHEMATICAL BOLD SMALL J
\u1D424           𝐤            \mbfk                                        MATHEMATICAL BOLD SMALL K
\u1D425           𝐥            \mbfl                                        MATHEMATICAL BOLD SMALL L
\u1D426           𝐦            \mbfm                                        MATHEMATICAL BOLD SMALL M
\u1D427           𝐧            \mbfn                                        MATHEMATICAL BOLD SMALL N
\u1D428           𝐨            \mbfo                                        MATHEMATICAL BOLD SMALL O
\u1D429           𝐩            \mbfp                                        MATHEMATICAL BOLD SMALL P
\u1D42A           𝐪            \mbfq                                        MATHEMATICAL BOLD SMALL Q
\u1D42B           𝐫            \mbfr                                        MATHEMATICAL BOLD SMALL R
\u1D42C           𝐬            \mbfs                                        MATHEMATICAL BOLD SMALL S
\u1D42D           𝐭            \mbft                                        MATHEMATICAL BOLD SMALL T
\u1D42E           𝐮            \mbfu                                        MATHEMATICAL BOLD SMALL U
\u1D42F           𝐯            \mbfv                                        MATHEMATICAL BOLD SMALL V
\u1D430           𝐰            \mbfw                                        MATHEMATICAL BOLD SMALL W
\u1D431           𝐱            \mbfx                                        MATHEMATICAL BOLD SMALL X
\u1D432           𝐲            \mbfy                                        MATHEMATICAL BOLD SMALL Y
\u1D433           𝐳            \mbfz                                        MATHEMATICAL BOLD SMALL Z
\u1D434           𝐴           \mitA                                        MATHEMATICAL ITALIC CAPITAL A
\u1D435           𝐵           \mitB                                        MATHEMATICAL ITALIC CAPITAL B
\u1D436           𝐶           \mitC                                        MATHEMATICAL ITALIC CAPITAL C
\u1D437           𝐷           \mitD                                        MATHEMATICAL ITALIC CAPITAL D
\u1D438           𝐸           \mitE                                        MATHEMATICAL ITALIC CAPITAL E
\u1D439           𝐹           \mitF                                        MATHEMATICAL ITALIC CAPITAL F
\u1D43A           𝐺           \mitG                                        MATHEMATICAL ITALIC CAPITAL G
\u1D43B           𝐻           \mitH                                        MATHEMATICAL ITALIC CAPITAL H
\u1D43C           𝐼           \mitI                                        MATHEMATICAL ITALIC CAPITAL I
\u1D43D           𝐽           \mitJ                                        MATHEMATICAL ITALIC CAPITAL J
\u1D43E           𝐾           \mitK                                        MATHEMATICAL ITALIC CAPITAL K
\u1D43F           𝐿           \mitL                                        MATHEMATICAL ITALIC CAPITAL L
\u1D440           𝑀           \mitM                                        MATHEMATICAL ITALIC CAPITAL M
\u1D441           𝑁           \mitN                                        MATHEMATICAL ITALIC CAPITAL N
\u1D442           𝑂           \mitO                                        MATHEMATICAL ITALIC CAPITAL O
\u1D443           𝑃           \mitP                                        MATHEMATICAL ITALIC CAPITAL P
\u1D444           𝑄           \mitQ                                        MATHEMATICAL ITALIC CAPITAL Q
\u1D445           𝑅           \mitR                                        MATHEMATICAL ITALIC CAPITAL R
\u1D446           𝑆           \mitS                                        MATHEMATICAL ITALIC CAPITAL S
\u1D447           𝑇           \mitT                                        MATHEMATICAL ITALIC CAPITAL T
\u1D448           𝑈           \mitU                                        MATHEMATICAL ITALIC CAPITAL U
\u1D449           𝑉           \mitV                                        MATHEMATICAL ITALIC CAPITAL V
\u1D44A           𝑊           \mitW                                        MATHEMATICAL ITALIC CAPITAL W
\u1D44B           𝑋           \mitX                                        MATHEMATICAL ITALIC CAPITAL X
\u1D44C           𝑌           \mitY                                        MATHEMATICAL ITALIC CAPITAL Y
\u1D44D           𝑍           \mitZ                                        MATHEMATICAL ITALIC CAPITAL Z
\u1D44E           𝑎           \mita                                        MATHEMATICAL ITALIC SMALL A
\u1D44F           𝑏           \mitb                                        MATHEMATICAL ITALIC SMALL B
\u1D450           𝑐           \mitc                                        MATHEMATICAL ITALIC SMALL C
\u1D451           𝑑           \mitd                                        MATHEMATICAL ITALIC SMALL D
\u1D452           𝑒           \mite                                        MATHEMATICAL ITALIC SMALL E
\u1D453           𝑓           \mitf                                        MATHEMATICAL ITALIC SMALL F
\u1D454           𝑔           \mitg                                        MATHEMATICAL ITALIC SMALL G
\u1D456           𝑖           \miti                                        MATHEMATICAL ITALIC SMALL I
\u1D457           𝑗           \mitj                                        MATHEMATICAL ITALIC SMALL J
\u1D458           𝑘           \mitk                                        MATHEMATICAL ITALIC SMALL K
\u1D459           𝑙           \mitl                                        MATHEMATICAL ITALIC SMALL L
\u1D45A           𝑚           \mitm                                        MATHEMATICAL ITALIC SMALL M
\u1D45B           𝑛           \mitn                                        MATHEMATICAL ITALIC SMALL N
\u1D45C           𝑜           \mito                                        MATHEMATICAL ITALIC SMALL O
\u1D45D           𝑝           \mitp                                        MATHEMATICAL ITALIC SMALL P
\u1D45E           𝑞           \mitq                                        MATHEMATICAL ITALIC SMALL Q
\u1D45F           𝑟           \mitr                                        MATHEMATICAL ITALIC SMALL R
\u1D460           𝑠           \mits                                        MATHEMATICAL ITALIC SMALL S
\u1D461           𝑡           \mitt                                        MATHEMATICAL ITALIC SMALL T
\u1D462           𝑢           \mitu                                        MATHEMATICAL ITALIC SMALL U
\u1D463           𝑣           \mitv                                        MATHEMATICAL ITALIC SMALL V
\u1D464           𝑤           \mitw                                        MATHEMATICAL ITALIC SMALL W
\u1D465           𝑥           \mitx                                        MATHEMATICAL ITALIC SMALL X
\u1D466           𝑦           \mity                                        MATHEMATICAL ITALIC SMALL Y
\u1D467           𝑧           \mitz                                        MATHEMATICAL ITALIC SMALL Z
\u1D468           𝑨           \mbfitA                                      MATHEMATICAL BOLD ITALIC CAPITAL A
\u1D469           𝑩           \mbfitB                                      MATHEMATICAL BOLD ITALIC CAPITAL B
\u1D46A           𝑪           \mbfitC                                      MATHEMATICAL BOLD ITALIC CAPITAL C
\u1D46B           𝑫           \mbfitD                                      MATHEMATICAL BOLD ITALIC CAPITAL D
\u1D46C           𝑬           \mbfitE                                      MATHEMATICAL BOLD ITALIC CAPITAL E
\u1D46D           𝑭           \mbfitF                                      MATHEMATICAL BOLD ITALIC CAPITAL F
\u1D46E           𝑮           \mbfitG                                      MATHEMATICAL BOLD ITALIC CAPITAL G
\u1D46F           𝑯           \mbfitH                                      MATHEMATICAL BOLD ITALIC CAPITAL H
\u1D470           𝑰           \mbfitI                                      MATHEMATICAL BOLD ITALIC CAPITAL I
\u1D471           𝑱           \mbfitJ                                      MATHEMATICAL BOLD ITALIC CAPITAL J
\u1D472           𝑲           \mbfitK                                      MATHEMATICAL BOLD ITALIC CAPITAL K
\u1D473           𝑳           \mbfitL                                      MATHEMATICAL BOLD ITALIC CAPITAL L
\u1D474           𝑴           \mbfitM                                      MATHEMATICAL BOLD ITALIC CAPITAL M
\u1D475           𝑵           \mbfitN                                      MATHEMATICAL BOLD ITALIC CAPITAL N
\u1D476           𝑶           \mbfitO                                      MATHEMATICAL BOLD ITALIC CAPITAL O
\u1D477           𝑷           \mbfitP                                      MATHEMATICAL BOLD ITALIC CAPITAL P
\u1D478           𝑸           \mbfitQ                                      MATHEMATICAL BOLD ITALIC CAPITAL Q
\u1D479           𝑹           \mbfitR                                      MATHEMATICAL BOLD ITALIC CAPITAL R
\u1D47A           𝑺           \mbfitS                                      MATHEMATICAL BOLD ITALIC CAPITAL S
\u1D47B           𝑻           \mbfitT                                      MATHEMATICAL BOLD ITALIC CAPITAL T
\u1D47C           𝑼           \mbfitU                                      MATHEMATICAL BOLD ITALIC CAPITAL U
\u1D47D           𝑽           \mbfitV                                      MATHEMATICAL BOLD ITALIC CAPITAL V
\u1D47E           𝑾           \mbfitW                                      MATHEMATICAL BOLD ITALIC CAPITAL W
\u1D47F           𝑿           \mbfitX                                      MATHEMATICAL BOLD ITALIC CAPITAL X
\u1D480           𝒀           \mbfitY                                      MATHEMATICAL BOLD ITALIC CAPITAL Y
\u1D481           𝒁           \mbfitZ                                      MATHEMATICAL BOLD ITALIC CAPITAL Z
\u1D482           𝒂           \mbfita                                      MATHEMATICAL BOLD ITALIC SMALL A
\u1D483           𝒃           \mbfitb                                      MATHEMATICAL BOLD ITALIC SMALL B
\u1D484           𝒄           \mbfitc                                      MATHEMATICAL BOLD ITALIC SMALL C
\u1D485           𝒅           \mbfitd                                      MATHEMATICAL BOLD ITALIC SMALL D
\u1D486           𝒆           \mbfite                                      MATHEMATICAL BOLD ITALIC SMALL E
\u1D487           𝒇           \mbfitf                                      MATHEMATICAL BOLD ITALIC SMALL F
\u1D488           𝒈           \mbfitg                                      MATHEMATICAL BOLD ITALIC SMALL G
\u1D489           𝒉           \mbfith                                      MATHEMATICAL BOLD ITALIC SMALL H
\u1D48A           𝒊           \mbfiti                                      MATHEMATICAL BOLD ITALIC SMALL I
\u1D48B           𝒋           \mbfitj                                      MATHEMATICAL BOLD ITALIC SMALL J
\u1D48C           𝒌           \mbfitk                                      MATHEMATICAL BOLD ITALIC SMALL K
\u1D48D           𝒍           \mbfitl                                      MATHEMATICAL BOLD ITALIC SMALL L
\u1D48E           𝒎           \mbfitm                                      MATHEMATICAL BOLD ITALIC SMALL M
\u1D48F           𝒏           \mbfitn                                      MATHEMATICAL BOLD ITALIC SMALL N
\u1D490           𝒐           \mbfito                                      MATHEMATICAL BOLD ITALIC SMALL O
\u1D491           𝒑           \mbfitp                                      MATHEMATICAL BOLD ITALIC SMALL P
\u1D492           𝒒           \mbfitq                                      MATHEMATICAL BOLD ITALIC SMALL Q
\u1D493           𝒓           \mbfitr                                      MATHEMATICAL BOLD ITALIC SMALL R
\u1D494           𝒔           \mbfits                                      MATHEMATICAL BOLD ITALIC SMALL S
\u1D495           𝒕           \mbfitt                                      MATHEMATICAL BOLD ITALIC SMALL T
\u1D496           𝒖           \mbfitu                                      MATHEMATICAL BOLD ITALIC SMALL U
\u1D497           𝒗           \mbfitv                                      MATHEMATICAL BOLD ITALIC SMALL V
\u1D498           𝒘           \mbfitw                                      MATHEMATICAL BOLD ITALIC SMALL W
\u1D499           𝒙           \mbfitx                                      MATHEMATICAL BOLD ITALIC SMALL X
\u1D49A           𝒚           \mbfity                                      MATHEMATICAL BOLD ITALIC SMALL Y
\u1D49B           𝒛           \mbfitz                                      MATHEMATICAL BOLD ITALIC SMALL Z
\u1D49C           𝒜           \mscrA                                       MATHEMATICAL SCRIPT CAPITAL A
\u1D49E           𝒞           \mscrC                                       MATHEMATICAL SCRIPT CAPITAL C
\u1D49F           𝒟           \mscrD                                       MATHEMATICAL SCRIPT CAPITAL D
\u1D4A2           𝒢           \mscrG                                       MATHEMATICAL SCRIPT CAPITAL G
\u1D4A5           𝒥           \mscrJ                                       MATHEMATICAL SCRIPT CAPITAL J
\u1D4A6           𝒦           \mscrK                                       MATHEMATICAL SCRIPT CAPITAL K
\u1D4A9           𝒩           \mscrN                                       MATHEMATICAL SCRIPT CAPITAL N
\u1D4AA           𝒪           \mscrO                                       MATHEMATICAL SCRIPT CAPITAL O
\u1D4AB           𝒫           \mscrP                                       MATHEMATICAL SCRIPT CAPITAL P
\u1D4AC           𝒬           \mscrQ                                       MATHEMATICAL SCRIPT CAPITAL Q
\u1D4AE           𝒮           \mscrS                                       MATHEMATICAL SCRIPT CAPITAL S
\u1D4AF           𝒯           \mscrT                                       MATHEMATICAL SCRIPT CAPITAL T
\u1D4B0           𝒰           \mscrU                                       MATHEMATICAL SCRIPT CAPITAL U
\u1D4B1           𝒱           \mscrV                                       MATHEMATICAL SCRIPT CAPITAL V
\u1D4B2           𝒲           \mscrW                                       MATHEMATICAL SCRIPT CAPITAL W
\u1D4B3           𝒳           \mscrX                                       MATHEMATICAL SCRIPT CAPITAL X
\u1D4B4           𝒴           \mscrY                                       MATHEMATICAL SCRIPT CAPITAL Y
\u1D4B5           𝒵           \mscrZ                                       MATHEMATICAL SCRIPT CAPITAL Z
\u1D4B6           𝒶           \mscra                                       MATHEMATICAL SCRIPT SMALL A
\u1D4B7           𝒷           \mscrb                                       MATHEMATICAL SCRIPT SMALL B
\u1D4B8           𝒸           \mscrc                                       MATHEMATICAL SCRIPT SMALL C
\u1D4B9           𝒹           \mscrd                                       MATHEMATICAL SCRIPT SMALL D
\u1D4BB           𝒻           \mscrf                                       MATHEMATICAL SCRIPT SMALL F
\u1D4BD           𝒽           \mscrh                                       MATHEMATICAL SCRIPT SMALL H
\u1D4BE           𝒾           \mscri                                       MATHEMATICAL SCRIPT SMALL I
\u1D4BF           𝒿           \mscrj                                       MATHEMATICAL SCRIPT SMALL J
\u1D4C0           𝓀           \mscrk                                       MATHEMATICAL SCRIPT SMALL K
\u1D4C1           𝓁           \mscrl                                       MATHEMATICAL SCRIPT SMALL L
\u1D4C2           𝓂           \mscrm                                       MATHEMATICAL SCRIPT SMALL M
\u1D4C3           𝓃           \mscrn                                       MATHEMATICAL SCRIPT SMALL N
\u1D4C5           𝓅           \mscrp                                       MATHEMATICAL SCRIPT SMALL P
\u1D4C6           𝓆           \mscrq                                       MATHEMATICAL SCRIPT SMALL Q
\u1D4C7           𝓇           \mscrr                                       MATHEMATICAL SCRIPT SMALL R
\u1D4C8           𝓈           \mscrs                                       MATHEMATICAL SCRIPT SMALL S
\u1D4C9           𝓉           \mscrt                                       MATHEMATICAL SCRIPT SMALL T
\u1D4CA           𝓊           \mscru                                       MATHEMATICAL SCRIPT SMALL U
\u1D4CB           𝓋           \mscrv                                       MATHEMATICAL SCRIPT SMALL V
\u1D4CC           𝓌           \mscrw                                       MATHEMATICAL SCRIPT SMALL W
\u1D4CD           𝓍           \mscrx                                       MATHEMATICAL SCRIPT SMALL X
\u1D4CE           𝓎           \mscry                                       MATHEMATICAL SCRIPT SMALL Y
\u1D4CF           𝓏           \mscrz                                       MATHEMATICAL SCRIPT SMALL Z
\u1D4D0           𝓐           \mbfscrA                                     MATHEMATICAL BOLD SCRIPT CAPITAL A
\u1D4D1           𝓑           \mbfscrB                                     MATHEMATICAL BOLD SCRIPT CAPITAL B
\u1D4D2           𝓒           \mbfscrC                                     MATHEMATICAL BOLD SCRIPT CAPITAL C
\u1D4D3           𝓓           \mbfscrD                                     MATHEMATICAL BOLD SCRIPT CAPITAL D
\u1D4D4           𝓔           \mbfscrE                                     MATHEMATICAL BOLD SCRIPT CAPITAL E
\u1D4D5           𝓕           \mbfscrF                                     MATHEMATICAL BOLD SCRIPT CAPITAL F
\u1D4D6           𝓖           \mbfscrG                                     MATHEMATICAL BOLD SCRIPT CAPITAL G
\u1D4D7           𝓗           \mbfscrH                                     MATHEMATICAL BOLD SCRIPT CAPITAL H
\u1D4D8           𝓘           \mbfscrI                                     MATHEMATICAL BOLD SCRIPT CAPITAL I
\u1D4D9           𝓙           \mbfscrJ                                     MATHEMATICAL BOLD SCRIPT CAPITAL J
\u1D4DA           𝓚           \mbfscrK                                     MATHEMATICAL BOLD SCRIPT CAPITAL K
\u1D4DB           𝓛           \mbfscrL                                     MATHEMATICAL BOLD SCRIPT CAPITAL L
\u1D4DC           𝓜           \mbfscrM                                     MATHEMATICAL BOLD SCRIPT CAPITAL M
\u1D4DD           𝓝           \mbfscrN                                     MATHEMATICAL BOLD SCRIPT CAPITAL N
\u1D4DE           𝓞           \mbfscrO                                     MATHEMATICAL BOLD SCRIPT CAPITAL O
\u1D4DF           𝓟           \mbfscrP                                     MATHEMATICAL BOLD SCRIPT CAPITAL P
\u1D4E0           𝓠           \mbfscrQ                                     MATHEMATICAL BOLD SCRIPT CAPITAL Q
\u1D4E1           𝓡           \mbfscrR                                     MATHEMATICAL BOLD SCRIPT CAPITAL R
\u1D4E2           𝓢           \mbfscrS                                     MATHEMATICAL BOLD SCRIPT CAPITAL S
\u1D4E3           𝓣           \mbfscrT                                     MATHEMATICAL BOLD SCRIPT CAPITAL T
\u1D4E4           𝓤           \mbfscrU                                     MATHEMATICAL BOLD SCRIPT CAPITAL U
\u1D4E5           𝓥           \mbfscrV                                     MATHEMATICAL BOLD SCRIPT CAPITAL V
\u1D4E6           𝓦           \mbfscrW                                     MATHEMATICAL BOLD SCRIPT CAPITAL W
\u1D4E7           𝓧           \mbfscrX                                     MATHEMATICAL BOLD SCRIPT CAPITAL X
\u1D4E8           𝓨           \mbfscrY                                     MATHEMATICAL BOLD SCRIPT CAPITAL Y
\u1D4E9           𝓩           \mbfscrZ                                     MATHEMATICAL BOLD SCRIPT CAPITAL Z
\u1D4EA           𝓪           \mbfscra                                     MATHEMATICAL BOLD SCRIPT SMALL A
\u1D4EB           𝓫           \mbfscrb                                     MATHEMATICAL BOLD SCRIPT SMALL B
\u1D4EC           𝓬           \mbfscrc                                     MATHEMATICAL BOLD SCRIPT SMALL C
\u1D4ED           𝓭           \mbfscrd                                     MATHEMATICAL BOLD SCRIPT SMALL D
\u1D4EE           𝓮           \mbfscre                                     MATHEMATICAL BOLD SCRIPT SMALL E
\u1D4EF           𝓯           \mbfscrf                                     MATHEMATICAL BOLD SCRIPT SMALL F
\u1D4F0           𝓰           \mbfscrg                                     MATHEMATICAL BOLD SCRIPT SMALL G
\u1D4F1           𝓱           \mbfscrh                                     MATHEMATICAL BOLD SCRIPT SMALL H
\u1D4F2           𝓲           \mbfscri                                     MATHEMATICAL BOLD SCRIPT SMALL I
\u1D4F3           𝓳           \mbfscrj                                     MATHEMATICAL BOLD SCRIPT SMALL J
\u1D4F4           𝓴           \mbfscrk                                     MATHEMATICAL BOLD SCRIPT SMALL K
\u1D4F5           𝓵           \mbfscrl                                     MATHEMATICAL BOLD SCRIPT SMALL L
\u1D4F6           𝓶           \mbfscrm                                     MATHEMATICAL BOLD SCRIPT SMALL M
\u1D4F7           𝓷           \mbfscrn                                     MATHEMATICAL BOLD SCRIPT SMALL N
\u1D4F8           𝓸           \mbfscro                                     MATHEMATICAL BOLD SCRIPT SMALL O
\u1D4F9           𝓹           \mbfscrp                                     MATHEMATICAL BOLD SCRIPT SMALL P
\u1D4FA           𝓺           \mbfscrq                                     MATHEMATICAL BOLD SCRIPT SMALL Q
\u1D4FB           𝓻           \mbfscrr                                     MATHEMATICAL BOLD SCRIPT SMALL R
\u1D4FC           𝓼           \mbfscrs                                     MATHEMATICAL BOLD SCRIPT SMALL S
\u1D4FD           𝓽           \mbfscrt                                     MATHEMATICAL BOLD SCRIPT SMALL T
\u1D4FE           𝓾           \mbfscru                                     MATHEMATICAL BOLD SCRIPT SMALL U
\u1D4FF           𝓿           \mbfscrv                                     MATHEMATICAL BOLD SCRIPT SMALL V
\u1D500           𝔀           \mbfscrw                                     MATHEMATICAL BOLD SCRIPT SMALL W
\u1D501           𝔁           \mbfscrx                                     MATHEMATICAL BOLD SCRIPT SMALL X
\u1D502           𝔂           \mbfscry                                     MATHEMATICAL BOLD SCRIPT SMALL Y
\u1D503           𝔃           \mbfscrz                                     MATHEMATICAL BOLD SCRIPT SMALL Z
\u1D504           𝔄            \mfrakA                                      MATHEMATICAL FRAKTUR CAPITAL A
\u1D505           𝔅            \mfrakB                                      MATHEMATICAL FRAKTUR CAPITAL B
\u1D507           𝔇            \mfrakD                                      MATHEMATICAL FRAKTUR CAPITAL D
\u1D508           𝔈            \mfrakE                                      MATHEMATICAL FRAKTUR CAPITAL E
\u1D509           𝔉            \mfrakF                                      MATHEMATICAL FRAKTUR CAPITAL F
\u1D50A           𝔊            \mfrakG                                      MATHEMATICAL FRAKTUR CAPITAL G
\u1D50D           𝔍            \mfrakJ                                      MATHEMATICAL FRAKTUR CAPITAL J
\u1D50E           𝔎            \mfrakK                                      MATHEMATICAL FRAKTUR CAPITAL K
\u1D50F           𝔏            \mfrakL                                      MATHEMATICAL FRAKTUR CAPITAL L
\u1D510           𝔐            \mfrakM                                      MATHEMATICAL FRAKTUR CAPITAL M
\u1D511           𝔑            \mfrakN                                      MATHEMATICAL FRAKTUR CAPITAL N
\u1D512           𝔒            \mfrakO                                      MATHEMATICAL FRAKTUR CAPITAL O
\u1D513           𝔓            \mfrakP                                      MATHEMATICAL FRAKTUR CAPITAL P
\u1D514           𝔔            \mfrakQ                                      MATHEMATICAL FRAKTUR CAPITAL Q
\u1D516           𝔖            \mfrakS                                      MATHEMATICAL FRAKTUR CAPITAL S
\u1D517           𝔗            \mfrakT                                      MATHEMATICAL FRAKTUR CAPITAL T
\u1D518           𝔘            \mfrakU                                      MATHEMATICAL FRAKTUR CAPITAL U
\u1D519           𝔙            \mfrakV                                      MATHEMATICAL FRAKTUR CAPITAL V
\u1D51A           𝔚            \mfrakW                                      MATHEMATICAL FRAKTUR CAPITAL W
\u1D51B           𝔛            \mfrakX                                      MATHEMATICAL FRAKTUR CAPITAL X
\u1D51C           𝔜            \mfrakY                                      MATHEMATICAL FRAKTUR CAPITAL Y
\u1D51E           𝔞            \mfraka                                      MATHEMATICAL FRAKTUR SMALL A
\u1D51F           𝔟            \mfrakb                                      MATHEMATICAL FRAKTUR SMALL B
\u1D520           𝔠            \mfrakc                                      MATHEMATICAL FRAKTUR SMALL C
\u1D521           𝔡            \mfrakd                                      MATHEMATICAL FRAKTUR SMALL D
\u1D522           𝔢            \mfrake                                      MATHEMATICAL FRAKTUR SMALL E
\u1D523           𝔣            \mfrakf                                      MATHEMATICAL FRAKTUR SMALL F
\u1D524           𝔤            \mfrakg                                      MATHEMATICAL FRAKTUR SMALL G
\u1D525           𝔥            \mfrakh                                      MATHEMATICAL FRAKTUR SMALL H
\u1D526           𝔦            \mfraki                                      MATHEMATICAL FRAKTUR SMALL I
\u1D527           𝔧            \mfrakj                                      MATHEMATICAL FRAKTUR SMALL J
\u1D528           𝔨            \mfrakk                                      MATHEMATICAL FRAKTUR SMALL K
\u1D529           𝔩            \mfrakl                                      MATHEMATICAL FRAKTUR SMALL L
\u1D52A           𝔪            \mfrakm                                      MATHEMATICAL FRAKTUR SMALL M
\u1D52B           𝔫            \mfrakn                                      MATHEMATICAL FRAKTUR SMALL N
\u1D52C           𝔬            \mfrako                                      MATHEMATICAL FRAKTUR SMALL O
\u1D52D           𝔭            \mfrakp                                      MATHEMATICAL FRAKTUR SMALL P
\u1D52E           𝔮            \mfrakq                                      MATHEMATICAL FRAKTUR SMALL Q
\u1D52F           𝔯            \mfrakr                                      MATHEMATICAL FRAKTUR SMALL R
\u1D530           𝔰            \mfraks                                      MATHEMATICAL FRAKTUR SMALL S
\u1D531           𝔱            \mfrakt                                      MATHEMATICAL FRAKTUR SMALL T
\u1D532           𝔲            \mfraku                                      MATHEMATICAL FRAKTUR SMALL U
\u1D533           𝔳            \mfrakv                                      MATHEMATICAL FRAKTUR SMALL V
\u1D534           𝔴            \mfrakw                                      MATHEMATICAL FRAKTUR SMALL W
\u1D535           𝔵            \mfrakx                                      MATHEMATICAL FRAKTUR SMALL X
\u1D536           𝔶            \mfraky                                      MATHEMATICAL FRAKTUR SMALL Y
\u1D537           𝔷            \mfrakz                                      MATHEMATICAL FRAKTUR SMALL Z
\u1D538           𝔸            \BbbA                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL A
\u1D539           𝔹            \BbbB                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL B
\u1D53B           𝔻            \BbbD                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL D
\u1D53C           𝔼            \BbbE                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL E
\u1D53D           𝔽            \BbbF                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL F
\u1D53E           𝔾            \BbbG                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL G
\u1D540           𝕀            \BbbI                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL I
\u1D541           𝕁            \BbbJ                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL J
\u1D542           𝕂            \BbbK                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL K
\u1D543           𝕃            \BbbL                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL L
\u1D544           𝕄            \BbbM                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL M
\u1D546           𝕆            \BbbO                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL O
\u1D54A           𝕊            \BbbS                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL S
\u1D54B           𝕋            \BbbT                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL T
\u1D54C           𝕌            \BbbU                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL U
\u1D54D           𝕍            \BbbV                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL V
\u1D54E           𝕎            \BbbW                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL W
\u1D54F           𝕏            \BbbX                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL X
\u1D550           𝕐            \BbbY                                        MATHEMATICAL DOUBLE-STRUCK CAPITAL Y
\u1D552           𝕒            \Bbba                                        MATHEMATICAL DOUBLE-STRUCK SMALL A
\u1D553           𝕓            \Bbbb                                        MATHEMATICAL DOUBLE-STRUCK SMALL B
\u1D554           𝕔            \Bbbc                                        MATHEMATICAL DOUBLE-STRUCK SMALL C
\u1D555           𝕕            \Bbbd                                        MATHEMATICAL DOUBLE-STRUCK SMALL D
\u1D556           𝕖            \Bbbe                                        MATHEMATICAL DOUBLE-STRUCK SMALL E
\u1D557           𝕗            \Bbbf                                        MATHEMATICAL DOUBLE-STRUCK SMALL F
\u1D558           𝕘            \Bbbg                                        MATHEMATICAL DOUBLE-STRUCK SMALL G
